"price","type","year","transmission","model","odometer","fuel","manufacturer","condition","state","lat","long","country"
9500,"limousine",2012,"manual","polo",31068.55,"petrol","volkswagen",NA,"Bayern",49.1443,10.6172,"DE"
2950,"bus",2005,"manual","andere",93205.65,"diesel","renault","good","Bayern",49.0309,10.9722,"DE"
25900,"coupe",2009,"manual","andere",77671.375,"petrol","porsche","good","Bayern",48.9965,12.1202,"DE"
4500,"sedan",2007,"manual","passat",93205.65,"diesel","volkswagen","good","Bayern",49.3095,12.8416,"DE"
4600,NA,2017,"manual","i_reihe",77671.375,"petrol","hyundai","good","Bayern",49.2628,12.7631,"DE"
90500,"convertible",1959,"automatic","andere",55923.39,"petrol","chevrolet","good","Bayern",48.5732,13.4506,"DE"
14500,"sedan",2007,"manual","a6",62137.1,"diesel","audi","good","Bayern",48.4015,13.3132,"DE"
8000,NA,2009,"manual","golf",62137.1,"petrol","volkswagen","good","Bayern",48.7044,13.7933,"DE"
14500,"bus",2014,"manual","c_max",18641.13,"petrol","ford",NA,"Bayern",48.9167,12.8833,"DE"
14000,"limousine",2008,NA,NA,93205.65,NA,"bmw","good","Bayern",50.2846,11.6249,"DE"
2400,"limousine",1989,"manual","3er",93205.65,"petrol","bmw","good","Bayern",50.1264,11.5597,"DE"
850,"limousine",1989,"manual","golf",77671.375,"petrol","volkswagen","good","Bayern",49.9935,11.7787,"DE"
16449,"sedan",2015,"automatic","fabia",6213.71,"petrol","skoda","good","Bayern",50.0667,11.6,"DE"
12650,"sedan",2006,"manual","5er",93205.65,"petrol","bmw","good","Bayern",49.8179,10.9892,"DE"
48000,"coupe",2014,"automatic","andere",49709.68,"diesel","mercedes_benz","good","Bayern",49.9144,11.0103,"DE"
550,"other",1997,"manual","golf",93205.65,"petrol","volkswagen","good","Bayern",49.83,10.9284,"DE"
1100,"bus",2003,"manual","combo",93205.65,"diesel","opel","good","Bayern",50.1409,11.252,"DE"
2000,"limousine",2004,"manual","3_reihe",93205.65,"petrol","mazda","good","Bayern",50.1409,11.252,"DE"
8000,"suv",2005,"manual","xc_reihe",93205.65,"diesel","volvo",NA,"Bayern",50.2952,11.0412,"DE"
3350,"bus",2000,"manual","sprinter",93205.65,"diesel","mercedes_benz","good","Bayern",50.2952,11.0412,"DE"
2650,"limousine",2004,"manual","astra",93205.65,"petrol","opel","good","Thüringen",50.4167,10.9833,"DE"
6500,"limousine",2007,"manual","focus",77671.375,"other","ford","good","Bayern",49.6643,10.0623,"DE"
2950,"limousine",1998,"automatic","5er",93205.65,"petrol","bmw","good","Bayern",49.8635,10.2281,"DE"
18700,"coupe",2009,"automatic","mustang",49709.68,"petrol","ford","good","Bayern",50.0348,10.2064,"DE"
6500,"limousine",2004,"manual","a4",93205.65,"diesel","audi",NA,"Bayern",49.9777,9.9698,"DE"
11890,"bus",2011,"manual","c_max",93205.65,"diesel","ford","good","Bayern",50.0495,9.7059,"DE"
1495,"sedan",2001,NA,NA,93205.65,"diesel","volkswagen",NA,"Thüringen",50.994,11.0276,"DE"
8400,"wagon",2009,"manual","clio",43495.97,"petrol","renault","good","Thüringen",51.2333,10.8,"DE"
5250,NA,2017,"manual","ibiza",43495.97,NA,"seat","good","Thüringen",51.55,10.8,"DE"
9750,"wagon",2013,"automatic","up",37282.26,"petrol","volkswagen","good","Thüringen",50.9807,10.3152,"DE"
0,NA,2016,"automatic","3er",93205.65,"diesel","bmw","good","Thüringen",50.9482,10.7019,"DE"
9475.08,"other",2012,"automatic","tl",90186,"petrol","acura",NA,"nc",35.7636,-78.7443,"US"
0,"convertible",2011,"automatic","335",115120,"petrol","bmw",NA,"nc",NA,NA,"US"
8740,NA,2011,"automatic","xf",85000,"petrol","jaguar","good","nc",36.1032,-79.8794,"US"
3675.4,"SUV",2004,"automatic","element",212526,"petrol","honda",NA,"nc",35.7636,-78.7443,"US"
38628.96,NA,2016,"automatic","silverado k2500hd",NA,"petrol","chevrolet",NA,"ne",41.1345,-96.2458,"US"
11955.4,"wagon",2015,"automatic","sportage",85127,"petrol","kia",NA,"nc",35.7636,-78.7443,"US"
10115.4,"SUV",2014,"automatic","traverse",112383,"petrol","chevrolet",NA,"nc",35.7636,-78.7443,"US"
8275.4,"sedan",2011,"automatic","528i",124446,"petrol","bmw",NA,"nc",35.7636,-78.7443,"US"
3675.4,"convertible",2007,"automatic","solara",185123,"petrol","toyota",NA,"nc",35.7636,-78.7443,"US"
8275.4,"other",2005,"automatic","tacoma",181020,"petrol","toyota",NA,"nc",35.7636,-78.7443,"US"
7355.4,"pickup",2008,"automatic","frontier",162214,"petrol","nissan",NA,"nc",35.7636,-78.7443,"US"
11035.4,"hatchback",2014,"automatic","beetle",77118,"petrol","volkswagen",NA,"nc",35.7636,-78.7443,"US"
5055.4,"SUV",2008,"automatic","edge",139904,"petrol","ford",NA,"nc",35.7636,-78.7443,"US"
7355.4,"truck",2010,"automatic","silverado 1500 4wd",194050,"petrol","chevrolet","good","co",39.8302,-105.037,"US"
8270.8,"hatchback",2016,"automatic","focus",78877,"petrol","ford",NA,"co",39.5951,-104.845,"US"
6900,NA,2012,"automatic","camry",NA,"petrol","toyota",NA,"co",39.77,-105.126,"US"
11955.4,"SUV",2009,"automatic","yukon",146353,"petrol","gmc",NA,"nc",35.7636,-78.7443,"US"
11955.4,"SUV",2009,"automatic","yukon",146353,"petrol","gmc",NA,"nc",35.7636,-78.7443,"US"
7355.4,"wagon",2011,NA,"outback",135775,"petrol","subaru",NA,"nc",35.7636,-78.7443,"US"
5515.4,"pickup",2006,"automatic",NA,193172,"petrol","ram",NA,"nc",35.7636,-78.7443,"US"
17790.04,NA,2013,"automatic","tacoma prerunner sr5 lif",87321,"petrol","toyota",NA,"co",39.676,-105.009,"US"
6348,NA,2008,"automatic","rx 350 awd",193800,"petrol","lexus",NA,"co",39.671,-104.928,"US"
5055.4,"SUV",2007,"automatic","xc90",138335,"petrol","volvo",NA,"nc",35.7636,-78.7443,"US"
14076,"coupe",2015,"automatic","accord lx-s coupe 2d",54296,"petrol","honda","good","nc",36.07,-79.82,"US"
9103.4,"wagon",2005,"automatic","4-runner",172470,"petrol","toyota",NA,"nc",35.7636,-78.7443,"US"
3680,"truck",1995,"automatic",NA,133000,"petrol","dodge","good","ny",43.0734,-76.1568,"US"
4503.4,"wagon",2008,"automatic","xc70",168798,"petrol","volvo",NA,"nc",35.7636,-78.7443,"US"
14720,"sedan",2011,"automatic","535i",85000,"petrol","bmw","good","nc",35.5895,-82.5671,"US"
10074,"sedan",2011,"automatic","lucerne cxl v6",43418,"petrol","buick","good","ny",43.1226,-76.1284,"US"
9103.4,"pickup",2004,"automatic","f-150",162867,"petrol","ford",NA,"nc",35.7636,-78.7443,"US"
8648,"SUV",2011,"automatic","x5",145000,"petrol","bmw","good","ny",43.1707,-76.0962,"US"
35788,"pickup",2016,"automatic","2500",99801,"diesel","ram",NA,"nc",36.2768,-80.3395,"US"
0,"coupe",2017,"manual","370z",41028,"petrol","nissan",NA,"nc",NA,NA,"US"
1380,NA,2003,"automatic","liberty",146260,"petrol","jeep","bad","ny",43.0878,-75.7602,"US"
4140,"sedan",2012,"automatic","fusion sel",155000,"petrol","ford","good","ny",43.4427,-76.5108,"US"
919.08,"SUV",2016,"automatic","sorento lx",71000,"petrol","kia","good","nj",39.4129,-74.3797,"US"
2070,NA,2006,"automatic","aveo",NA,"petrol","chevrolet",NA,"nj",39.3223,-74.6008,"US"
8275.4,"pickup",2007,"automatic","tundra",225667,"petrol","toyota",NA,"nc",35.7636,-78.7443,"US"
4135.4,"sedan",2007,"automatic","s40",119154,"petrol","volvo",NA,"nc",35.7636,-78.7443,"US"
1375.4,"SUV",2004,"automatic","santa fe gls 4x4",196123,"petrol","hyundai","good","nj",39.7054,-75.108,"US"
0.92,NA,2000,"automatic","benz s500",NA,"petrol","mercedes-benz",NA,"nj",38.463,-76.1436,"US"
2576,"SUV",2002,"automatic","xterra",190000,"petrol","nissan","good","va",37.7202,-77.0998,"US"
6251.4,"SUV",2002,"automatic","liberty",NA,"petrol","jeep","good","nj",39.6371,-75.4981,"US"
0,"other",2019,"other","🔴100% APPROVAL RATE🔴",NA,"other",NA,"good","nj",NA,NA,"US"
7350.8,NA,2006,"automatic","x5",43780,"petrol","bmw","good","nc",35.8014,-78.6877,"US"
0,"SUV",2005,"automatic","cr-v",186917,"petrol","honda",NA,"nc",35.9961,-80.0329,"US"
9098.8,NA,2013,"automatic","c300 4matic",100224,"petrol","mercedes-benz","good","nc",35.8014,-78.6877,"US"
23828,"truck",2008,"automatic","f350 bucket truck",73000,"petrol","ford","good","nj",39.7776,-75.051,"US"
27278,"SUV",2017,"automatic","rx 350",44389,"petrol","lexus",NA,"va",37.6237,-77.5303,"US"
6430.8,NA,2013,"automatic","equinox ls",97010,"petrol","chevrolet","good","nc",35.8014,-78.6877,"US"
6430.8,NA,2010,"automatic","edge limited",97108,"petrol","ford","good","nc",35.8014,-78.6877,"US"
0,NA,2000,"automatic","4runner",NA,"petrol","toyota",NA,"nc",36.1214,-79.7733,"US"
6982.8,NA,2014,"automatic","civic lx",50019,"petrol","honda","good","nc",35.8014,-78.6877,"US"
5980,NA,2014,"automatic","impreza",118965,"petrol","subaru","good","nc",35.8014,-78.6877,"US"
8822.8,NA,2013,"automatic","ats",75225,"petrol","cadillac","good","nc",35.8014,-78.6877,"US"
6430.8,NA,2008,"automatic","q7 3.6 premium quattro",169916,"petrol","audi","good","nc",35.8014,-78.6877,"US"
7268,NA,2016,"automatic","patriot",70314,"petrol","jeep",NA,"tn",36.146,-86.755,"US"
1380,NA,1989,"automatic","silverado 1500",NA,"petrol","chevrolet","bad","nc",35.6663,-80.0522,"US"
8822.8,NA,2012,"automatic","fx35",120265,"petrol","infiniti","good","nc",35.8014,-78.6877,"US"
6430.8,NA,2011,"automatic","srx luxury collection",157909,"petrol","cadillac","good","nc",35.8014,-78.6877,"US"
0,NA,2008,"automatic","f-150",NA,"petrol","ford",NA,"nc",36.1214,-79.7733,"US"
4599.08,"sedan",2007,"automatic","g35",113772,"petrol","infiniti","good","nc",36.022,-79.7821,"US"
7911.08,"sedan",2015,"automatic","dart",38484,"petrol","dodge","good","nc",36.022,-79.7821,"US"
31280,NA,2012,"automatic","super duty f-250",90557,"diesel","ford","good","nc",36.1038,-78.2924,"US"
4416,"coupe",2008,"automatic","g5",106117,"petrol","pontiac","good","nc",36.1038,-78.2924,"US"
25668,"convertible",2015,"automatic","f-type",60333,"petrol","jaguar","good","nc",36.1038,-78.2924,"US"
23460,"pickup",2014,"automatic","f-150",88705,"petrol","ford","good","nc",36.1038,-78.2924,"US"
8275.4,"sedan",2018,"automatic","focus",38127,"petrol","ford",NA,"ny",40.6787,-73.7484,"US"
0,NA,2008,"automatic","camry",NA,"petrol","toyota",NA,"nj",39.9186,-75.1078,"US"
3634,NA,2007,"manual","cooper",NA,"petrol","mini",NA,"nj",40.0044,-74.9792,"US"
23460,"sedan",2016,"automatic","es 350",2870,"petrol","lexus",NA,"va",37.6237,-77.5303,"US"
3220,NA,2013,"manual","dart",NA,"petrol","dodge",NA,"il",41.8517,-90.2078,"US"
11858.8,NA,2013,"automatic","edge",64430,"petrol","ford",NA,"nj",39.7461,-75.0452,"US"
20194,NA,2016,"automatic","x3 xdrive28i awd crossover",42388,"petrol","bmw",NA,"il",44.8346,-91.5159,"US"
11214.8,NA,2013,"automatic","a5",94223,"petrol","audi",NA,"nj",39.899,-75.0747,"US"
7162.2,"SUV",2011,"automatic","escape",118282,"petrol","ford",NA,"nj",40.1304,-74.8324,"US"
14439.4,"wagon",2015,"automatic","rav4",93190,"petrol","toyota",NA,"nj",40.1304,-74.8324,"US"
3220,NA,2009,"manual","eos convertible",75000,"petrol","volkswagen","good","nj",39.8036,-75.0058,"US"
3864,"sedan",2008,"automatic","benz e350",232932,"petrol","mercedes-benz","bad","nj",39.8676,-75.0317,"US"
19223.4,"sedan",2016,"automatic","c-class",39439,"petrol","mercedes-benz",NA,"nj",40.8765,-74.0721,"US"
5519.08,NA,2005,"automatic","highlander",139015,"petrol","toyota",NA,"nj",39.729,-75.0303,"US"
5242.16,NA,2012,"automatic","200",135877,"petrol","chrysler",NA,"nj",39.729,-75.0303,"US"
6440,"sedan",2015,"automatic","versa note",72000,"petrol","nissan","good","tn",36.2604,-86.7046,"US"
5980,NA,2004,"automatic","mustang convertible",NA,"petrol","ford","good","il",41.656,-90.0843,"US"
2300,NA,2004,"automatic","grand prix",NA,"petrol","pontiac",NA,"il",41.8517,-90.2078,"US"
920,NA,2017,"automatic","1500",NA,"petrol","ram",NA,"nj",40.251,-74.7627,"US"
10115.4,"SUV",2014,"automatic","traverse",112383,"petrol","chevrolet",NA,"nc",35.7636,-78.7443,"US"
5060,"sedan",2013,"automatic","sonata",110000,"petrol","hyundai","good","va",37.7202,-77.0998,"US"
5060,NA,2007,"automatic","tahoe ltz",NA,"petrol","chevrolet",NA,"il",41.8517,-90.2078,"US"
75440,"SUV",1997,"automatic","defender 90",54000,"petrol","rover","good","co",37.94,-107.821,"US"
11040,NA,2001,"automatic","3500",NA,"diesel","ram","good","il",41.2008,-90.7416,"US"
13754,NA,2012,"automatic","is 350 awd luxury sport se",91992,"petrol","lexus",NA,"il",44.8346,-91.5159,"US"
5060,NA,2006,"automatic","tahoe",144500,"petrol","chevrolet","good","il",41.5118,-90.4321,"US"
6348,NA,2009,"automatic","murano",139442,"petrol","nissan",NA,"co",39.0645,-108.55,"US"
1794,"sedan",1942,"manual","plymouth",NA,"petrol",NA,"bad","il",42.0778,-90.6771,"US"
11495.4,NA,2018,"automatic","sentra",11111,"petrol","nissan",NA,"va",37.6501,-77.609,"US"
3680,NA,2008,"automatic","grand caravan se",175000,"petrol","dodge",NA,"il",41.5386,-90.6115,"US"
1380,"pickup",2003,"automatic","f-150",235000,"petrol","ford","bad","il",41.8167,-89.969,"US"
7359.08,NA,2013,"automatic","altima",85800,"petrol","nissan",NA,"va",37.6501,-77.609,"US"
13708,"sedan",2017,"automatic","200",80903,"petrol","chrysler","good","il",41.9705,-91.6698,"US"
11950.8,"sedan",2013,"automatic","300c",115053,"petrol","chrysler","good","il",41.9705,-91.6698,"US"
13790.8,"sedan",2014,"automatic","300",57954,"petrol","chrysler","good","il",41.9705,-91.6698,"US"
11950.8,"sedan",2015,"automatic","camry",79212,"petrol","toyota","good","il",41.9705,-91.6698,"US"
14710.8,"SUV",2013,"automatic","pilot",109473,"petrol","honda","good","il",41.9705,-91.6698,"US"
10580,"SUV",2012,"automatic","sorento",104174,"petrol","kia","good","il",41.9705,-91.6698,"US"
10580,"SUV",2011,"automatic","srx",128536,"petrol","cadillac","good","il",41.9705,-91.6698,"US"
8464,"SUV",2008,"automatic","pilot",147191,"petrol","honda","good","il",41.9705,-91.6698,"US"
25668,"offroad",2013,"automatic","wrangler unlimited rubicon",103700,"petrol","jeep","good","co",39.7378,-104.815,"US"
10350,"SUV",2007,"automatic","yukon xl",166661,"petrol","gmc","good","il",41.9705,-91.6698,"US"
17940,"pickup",2011,"automatic","silverado 1500",128413,"petrol","chevrolet","good","il",41.9705,-91.6698,"US"
17020,"pickup",2011,"automatic","silverado 2500",101903,"petrol","chevrolet","good","il",41.9705,-91.6698,"US"
9706,"SUV",2010,"automatic","glk 350",142476,"petrol","mercedes-benz","good","il",41.9705,-91.6698,"US"
8270.8,"sedan",2012,"automatic","accord",111142,"petrol","honda","good","il",41.9705,-91.6698,"US"
17470.8,"pickup",2012,"automatic","1500",140742,"petrol","ram","good","il",41.9705,-91.6698,"US"
15630.8,"SUV",2016,"automatic","journey",70864,"petrol","dodge","good","il",41.9705,-91.6698,"US"
15180,"sedan",2018,"automatic","sonata",22104,"petrol","hyundai","good","il",41.9705,-91.6698,"US"
11950.8,"SUV",2009,"automatic","yukon",132285,"petrol","gmc","good","il",41.9705,-91.6698,"US"
17470.8,"pickup",2014,"automatic","f150 fx4",151679,"petrol","ford","good","il",41.9705,-91.6698,"US"
16550.8,"pickup",2013,"automatic","1500",133100,"petrol","ram","good","il",41.9705,-91.6698,"US"
13790.8,"pickup",2010,"automatic","1500",130725,"petrol","ram","good","il",41.9705,-91.6698,"US"
11950.8,"sedan",2014,"automatic","lacrosse",93893,"petrol","buick","good","il",41.9705,-91.6698,"US"
12870.8,"SUV",2014,"automatic","cherokee",100669,"petrol","jeep","good","il",41.9705,-91.6698,"US"
8279.08,"SUV",2013,"automatic","escape",156775,"petrol","ford",NA,"co",39.7401,-105.065,"US"
12677.6,NA,2014,"automatic","cx-5",66764,"petrol","mazda",NA,"nj",39.729,-75.0303,"US"
14260,"SUV",2008,"automatic","yukon xl",140049,"petrol","gmc","good","il",41.9705,-91.6698,"US"
11500,"SUV",2013,"automatic","traverse",128325,"petrol","chevrolet","good","il",41.9705,-91.6698,"US"
11021.6,NA,2014,"automatic","insight",31943,"petrol","honda",NA,"nj",39.729,-75.0303,"US"
17475.4,NA,2017,"automatic","terrain",28328,"petrol","gmc",NA,"nj",39.8945,-74.9373,"US"
14996,"SUV",2017,"automatic","renegade",40926,"petrol","jeep","good","il",41.9705,-91.6698,"US"
12870.8,"sedan",2018,"automatic","elantra",31932,"petrol","hyundai","good","il",41.9705,-91.6698,"US"
6430.8,"SUV",2005,"automatic","tahoe",147485,"petrol","chevrolet","good","il",41.9705,-91.6698,"US"
17250,NA,2018,"automatic","regal sportback",20046,"petrol","buick",NA,"nj",39.8945,-74.9373,"US"
0,NA,2007,"automatic","g35",NA,"petrol","infiniti",NA,"nj",40.068,-74.8454,"US"
0,NA,2013,"automatic","avenger",NA,"petrol","dodge",NA,"nj",40.068,-74.8454,"US"
2760,NA,1999,"automatic","isuzu w4500",249625,"diesel","gmc","good","nj",39.7013,-75.1279,"US"
3634,NA,2003,"automatic","1500",NA,"petrol","ram",NA,"nj",39.6211,-75.0458,"US"
10994,"SUV",2007,"automatic","tahoe lt",121000,"petrol","chevrolet","good","nj",39.9511,-74.9946,"US"
0,NA,2008,"automatic",NA,NA,"petrol","toyota",NA,"nj",40.068,-74.8454,"US"
0,NA,2009,"automatic","maxima",NA,"petrol","nissan","good","nj",40.068,-74.8454,"US"
0,NA,2012,"automatic","verano",NA,"petrol","buick","good","nj",40.068,-74.8454,"US"
27600,NA,1971,"automatic","gto",NA,"petrol","pontiac",NA,"nj",39.1378,-74.7806,"US"
4048,"coupe",2012,"automatic","hardtop",148790,"petrol","mini",NA,"nj",40.4082,-74.3729,"US"
7360,"sedan",2005,"automatic","ls 430",116048,"petrol","lexus","good","il",41.9705,-91.6698,"US"
5980,NA,2007,"automatic","f-150",NA,"petrol","ford","good","il",41.4304,-91.0509,"US"
1656,"coupe",1986,"automatic","mark vii",NA,"petrol","lincoln",NA,"il",41.5509,-90.4942,"US"
6808,"sedan",2013,"automatic","maxima",121744,"petrol","nissan",NA,"nj",40.4082,-74.3729,"US"
3956,NA,2002,"manual","outback",145000,"petrol","subaru","good","co",39.6971,-104.882,"US"
5980,NA,2001,"automatic","tundra",202000,"petrol","toyota","good","co",39.7665,-105.02,"US"
3588,"SUV",2007,"automatic","mountaineer",171114,"petrol","mercury",NA,"nj",40.4082,-74.3729,"US"
4968,"wagon",2010,"automatic","outback",164362,"petrol","subaru",NA,"nj",40.4082,-74.3729,"US"
4830,"SUV",2007,"automatic","rav4",154000,"petrol","toyota","good","il",41.5748,-90.531,"US"
6348,"sedan",2014,"automatic","passat",108116,"petrol","volkswagen",NA,"nj",40.4082,-74.3729,"US"
1840,"sedan",1998,"automatic","Lexis 300 EF",NA,"petrol",NA,"good","co",39.7473,-104.978,"US"
11960,"SUV",2011,"automatic","wrangler",81327,"petrol","jeep",NA,"nj",40.4082,-74.3729,"US"
7820,"sedan",2011,"automatic","xf premium",95350,"petrol","jaguar","good","va",37.5133,-77.5646,"US"
6900,"truck",2004,"automatic","silverado",180000,"petrol","chevrolet","good","va",37.7202,-77.0998,"US"
6900,NA,2008,"automatic","INIFINTI M35X",91384,"petrol",NA,"good","nj",39.6491,-75.5155,"US"
897,"pickup",2002,"automatic","ranger pickup",175376,"petrol","ford","good","nj",39.9999,-74.2228,"US"
919.08,"SUV",2012,"other","wrangler unlimited sahara",121028,"petrol","jeep","good","nj",40.2331,-74.7642,"US"
2576,"convertible",1991,"automatic","1991",42000,"petrol",NA,"bad","il",41.4885,-90.321,"US"
2714,NA,2012,"automatic","sonic lt",NA,"petrol","chevrolet",NA,"nj",40.0086,-74.7896,"US"
14260,"truck",2008,"automatic","tundra sr5 4x4",130885,"petrol","toyota","good","co",39.759,-104.966,"US"
2254,NA,2007,"automatic",NA,NA,"petrol","ford",NA,"co",38.6996,-104.701,"US"
0,NA,2005,"automatic","grand cherokee",NA,"other","jeep",NA,"nj",39.8857,-75.3082,"US"
0,NA,2007,"automatic","savana",NA,"other","gmc",NA,"nj",39.8857,-75.3082,"US"
3220,"van",2006,"automatic","odyssey ex-l",NA,"petrol","honda","good","nj",39.5553,-75.0276,"US"
10120,NA,2009,"automatic","f-150",NA,"petrol","ford",NA,"il",40.9521,-90.3698,"US"
1380,"sedan",2001,"automatic","accord",158000,"petrol","honda","good","nj",39.5591,-75.4521,"US"
15548,"other",2015,"other","savana cutaway",161993,"petrol","gmc",NA,"il",NA,NA,"US"
13340,"van",2017,"automatic","nv200 compact cargo",5000,"petrol","nissan","good","il",42.2582,-90.4356,"US"
16468,"other",2013,"automatic","Isuzu NPR",143759,"diesel",NA,NA,"il",NA,NA,"US"
3910,NA,2007,"manual","element sc",162852,"petrol","honda",NA,"il",41.5164,-90.6141,"US"
0,"other",2017,"automatic","elantra",77292,"petrol","hyundai",NA,"va",38.2571,-77.4957,"US"
6900,"SUV",2004,"automatic","wrangler",114000,"petrol","jeep","good","nj",39.3741,-74.6118,"US"
2300,"other",2002,"automatic","monte carlo",153028,"petrol","chevrolet",NA,"il",42.4778,-92.3661,"US"
11035.4,"sedan",2010,"automatic","a8 l",103025,"petrol","audi",NA,"nj",39.9804,-74.8209,"US"
3634,"sedan",2009,"automatic","200",139814,"petrol","chrysler","good","il",41.4688,-90.1711,"US"
23828,"truck",2012,"automatic","f350 xlt",59950,"petrol","ford","good","il",40.9601,-90.3707,"US"
24150,"SUV",2018,"automatic","cx-5 grand touring awd",17200,"petrol","mazda","good","il",41.5509,-90.4942,"US"
2024,"convertible",2008,"automatic","sebring",127000,"petrol","chrysler","bad","il",41.4906,-90.498,"US"
8279.08,"sedan",2014,"automatic","malibu limited",55976,"petrol","chevrolet","good","ia",41.1497,-95.9099,"US"
11500,"other",2015,"automatic","savana cutaway",213452,"petrol","gmc",NA,"il",NA,NA,"US"
15180,"other",2012,"other","mx-5 miata touring",27995,"petrol","mazda","good","tn",36.2,-86.32,"US"
10579.08,"sedan",2017,"automatic","malibu",35034,"petrol","chevrolet","good","ia",41.1497,-95.9099,"US"
8279.08,"sedan",2016,"automatic","malibu limited",75258,"petrol","chevrolet","good","ia",41.1497,-95.9099,"US"
8740,NA,2012,"automatic","silverado z71",208000,"petrol","chevrolet","good","tn",36.8453,-86.8823,"US"
7819.08,"sedan",2014,"automatic","fusion se",79523,"petrol","ford","good","ia",41.1497,-95.9099,"US"
10115.4,NA,2000,"automatic","f350 lariat",NA,"petrol","ford",NA,"il",42.3295,-89.0335,"US"
183.08,NA,2017,"automatic","200",NA,"petrol","chrysler",NA,"il",42.3295,-89.0335,"US"
459.08,NA,2017,"automatic","f150 supercrew cab xlt",NA,"petrol","ford",NA,"il",42.3295,-89.0335,"US"
4595.4,"SUV",2003,"manual","xterra",107823,"petrol","nissan",NA,"nj",39.9804,-74.8209,"US"
183.08,NA,2012,"automatic","durango sxt awd",NA,"petrol","dodge",NA,"il",42.3295,-89.0335,"US"
367.08,NA,2014,"automatic","f150 lariat 4x4",NA,"petrol","ford",NA,"il",42.3295,-89.0335,"US"
3675.4,"coupe",2005,"automatic","accord coupe",140935,"petrol","honda",NA,"nj",39.9804,-74.8209,"US"
1380,"SUV",1991,"manual","4runner",256404,"petrol","toyota","bad","tn",35.9103,-86.3841,"US"
11959.08,"sedan",2015,"automatic","impala",39368,"petrol","chevrolet","good","ia",41.1497,-95.9099,"US"
11959.08,"SUV",2013,"automatic","acadia awd slt-1",88489,"petrol","gmc","good","ia",41.1497,-95.9099,"US"
49680,"convertible",2013,"automatic","Maserati GranTurismo Convertible",23034,"petrol",NA,"good","nc",36.1038,-78.2924,"US"
275.08,NA,2017,"automatic","terrain sle-2",NA,"petrol","gmc",NA,"il",42.3295,-89.0335,"US"
2714,NA,2001,"automatic","f650",NA,"diesel","ford","good","va",39.1077,-76.872,"US"
10115.4,NA,2016,"automatic","malibu limited",85254,NA,"chevrolet",NA,"nj",39.9804,-74.8209,"US"
459.08,NA,2017,"automatic","1500 rebel",NA,"petrol","ram",NA,"il",42.3295,-89.0335,"US"
27416,"coupe",2012,"automatic","corvette",57413,"petrol","chevrolet","good","nc",36.1038,-78.2924,"US"
8735.4,"sedan",2011,"automatic","a6",106264,"petrol","audi",NA,"nj",39.9804,-74.8209,"US"
5980,"sedan",2008,"automatic","gs460",NA,"petrol","lexus","good","va",37.4638,-77.398,"US"
7355.4,"SUV",2008,"automatic","r-class",103216,"petrol","mercedes-benz",NA,"nj",39.9804,-74.8209,"US"
4135.4,"convertible",2012,"manual","500",121244,"petrol","fiat",NA,"nj",39.9804,-74.8209,"US"
5055.4,"sedan",2010,"automatic","impala",144240,"petrol","chevrolet","good","il",42.012,-89.3173,"US"
3220,"sedan",2011,"automatic","crown victoria",NA,"petrol","ford","good","il",42.01,-89.3171,"US"
4600,"SUV",2009,"automatic","liberty",137273,"petrol","jeep","good","il",42.2618,-89.0989,"US"
11039.08,"sedan",2017,"automatic","camry le",35721,"petrol","toyota","good","ia",41.1497,-95.9099,"US"
2392,NA,2004,"automatic","s-10",190000,"petrol","chevrolet","good","il",42.3545,-89.0397,"US"
8739.08,"sedan",2015,"automatic","altima",51848,"petrol","nissan","good","ia",41.1497,-95.9099,"US"
3578.8,"SUV",2011,"automatic","outback",3e+05,"petrol","subaru","good","ia",41.2962,-95.965,"US"
11030.8,NA,2010,"automatic","silverado 1500 hybrid",54680,"petrol","chevrolet",NA,"va",40.0037,-75.0257,"US"
12870.8,NA,2014,"automatic","tacoma prerunner",96009,"petrol","toyota","good","va",40.0037,-75.0257,"US"
4508,NA,2008,"automatic","altima",127755,"petrol","nissan",NA,"co",39.0645,-108.55,"US"
35144,"sedan",2016,"automatic","ct6 sedan",27976,"petrol","cadillac","good","nc",36.1038,-78.2924,"US"
4968,"sedan",2006,"automatic","a4",164000,"petrol","audi","good","il",42.2786,-89.0361,"US"
2300,NA,2000,"manual","silverado",NA,"petrol","chevrolet","bad","il",41.8643,-89.2086,"US"
0,"SUV",2011,"automatic","pathfinder",179980,"petrol","nissan","good","il",42.3204,-88.9827,"US"
4227.4,"coupe",2007,"automatic","cobalt",103315,"petrol","chevrolet",NA,"nj",39.9804,-74.8209,"US"
0,"truck",2011,"automatic","f-150",75576,"petrol","ford","good","il",42.2662,-89.0046,"US"
8740,"SUV",2008,"automatic","highlander",149799,"petrol","toyota","good","nc",36.1038,-78.2924,"US"
10304,"sedan",2014,"automatic","passat",NA,"diesel","volkswagen","good","il",42.0376,-88.3186,"US"
13799.08,"sedan",2015,"automatic","charger",63037,"petrol","dodge","good","nc",36.022,-79.7821,"US"
15916,"pickup",2010,"automatic","escalade ext",141276,"petrol","cadillac","good","nc",36.1038,-78.2924,"US"
9659.08,"sedan",2013,"automatic","300",88042,"petrol","chrysler","good","nc",36.022,-79.7821,"US"
6900,"pickup",2005,"automatic","tacoma",160000,"petrol","toyota","good","il",42.2166,-89.0512,"US"
